scorer,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000,DLC_resnet50_swallowing-trackingSep8shuffle1_1030000
bodyparts,complex,complex,complex,lowerJaw,lowerJaw,lowerJaw
coords,x,y,likelihood,x,y,likelihood
11258,109.06430053710938,282.39739990234375,1.0,198.4062957763672,259.189697265625,1.0
11259,109.36695861816406,278.6844787597656,1.0,203.85055541992188,256.4345397949219,1.0
11260,109.6391372680664,275.73309326171875,1.0,208.52072143554688,254.20089721679688,1.0
11261,111.4451904296875,274.6338195800781,1.0,213.47413635253906,253.48243713378906,1.0
11262,113.64432525634766,274.8743591308594,1.0,217.25038146972656,252.94357299804688,1.0
11263,116.69363403320312,275.8110046386719,1.0,222.06846618652344,251.2498779296875,1.0
11264,119.13848876953125,277.1020202636719,1.0,226.5447540283203,249.52769470214844,1.0
11265,120.01231384277344,278.75128173828125,1.0,229.56288146972656,249.31924438476562,1.0
11266,121.61723327636719,280.4158630371094,1.0,232.32969665527344,249.8077392578125,1.0
11267,123.26238250732422,280.84576416015625,1.0,234.44163513183594,248.33013916015625,1.0
11268,124.95165252685547,279.8128356933594,1.0,235.4568328857422,245.23239135742188,1.0
11269,126.57939147949219,277.09625244140625,1.0,238.21517944335938,237.98538208007812,1.0
11270,129.46803283691406,273.9427185058594,1.0,241.6079559326172,230.27752685546875,1.0
11271,130.3864288330078,270.8768005371094,1.0,242.60751342773438,224.1268768310547,1.0
11272,130.98541259765625,267.5719909667969,1.0,242.5919647216797,218.51754760742188,1.0
11273,129.94143676757812,263.5293884277344,1.0,242.17617797851562,214.6426239013672,1.0
11274,130.22996520996094,261.14727783203125,1.0,244.05760192871094,211.42694091796875,1.0
11275,129.24072265625,259.3970947265625,1.0,243.58616638183594,210.01919555664062,1.0
11276,127.27345275878906,258.0979919433594,1.0,243.83206176757812,209.89122009277344,1.0
11277,126.39480590820312,257.3033447265625,1.0,243.72872924804688,209.48023986816406,1.0
11278,125.994384765625,257.23736572265625,1.0,243.47866821289062,208.94635009765625,1.0
11279,125.46533966064453,258.1622619628906,1.0,243.0381622314453,209.49099731445312,1.0
11280,125.54779052734375,258.45098876953125,1.0,242.2523956298828,209.34742736816406,1.0
11281,125.43873596191406,258.80615234375,1.0,241.30369567871094,209.1504669189453,1.0
11282,125.48414611816406,259.0605163574219,1.0,241.03469848632812,208.95477294921875,1.0
11283,125.5945816040039,258.9283752441406,1.0,240.6357421875,208.5885009765625,1.0
11284,125.43659210205078,259.9371032714844,1.0,239.4219207763672,209.0967254638672,1.0
11285,125.19710540771484,260.6065368652344,1.0,240.6069793701172,210.07794189453125,1.0
11286,125.36907196044922,261.21746826171875,1.0,240.71192932128906,209.96627807617188,1.0
11287,125.49052429199219,261.9027099609375,1.0,240.64878845214844,210.24012756347656,1.0
11288,125.59449768066406,263.7022399902344,1.0,240.4590606689453,211.08541870117188,1.0
11289,125.97505187988281,264.15264892578125,1.0,240.8390350341797,211.2106170654297,1.0
11290,126.05471801757812,264.2171936035156,1.0,240.80184936523438,211.49098205566406,1.0
11291,125.9744644165039,264.3970642089844,1.0,240.87374877929688,211.45989990234375,1.0
11292,125.75483703613281,264.1227111816406,1.0,240.59982299804688,211.25640869140625,1.0
11293,126.16149139404297,263.488037109375,1.0,240.43075561523438,211.28358459472656,1.0
11294,125.6505355834961,262.7312927246094,1.0,238.9652557373047,210.60275268554688,1.0
11295,125.09781646728516,262.05841064453125,1.0,237.77333068847656,209.03233337402344,1.0
11296,124.29110717773438,262.18719482421875,1.0,237.1737823486328,208.84320068359375,1.0
11297,124.21023559570312,262.1413269042969,1.0,236.56329345703125,208.72869873046875,1.0
11298,124.5069808959961,262.07794189453125,1.0,236.58030700683594,208.4991912841797,1.0
11299,124.68964385986328,262.78125,1.0,236.48388671875,208.51824951171875,1.0
11300,124.47220611572266,262.9031066894531,1.0,236.8879852294922,208.85385131835938,1.0
11301,124.18085479736328,262.50103759765625,1.0,236.69000244140625,208.9247589111328,1.0
11302,123.8898696899414,262.2989196777344,1.0,236.76702880859375,208.92552185058594,1.0
11303,123.91924285888672,262.2205810546875,1.0,236.38699340820312,208.52133178710938,1.0
11304,124.8715591430664,262.7539978027344,1.0,236.06350708007812,207.73721313476562,1.0
11305,125.13325500488281,263.517333984375,1.0,235.96397399902344,208.34349060058594,1.0
11306,125.39082336425781,263.7776184082031,1.0,236.2595977783203,208.4908905029297,1.0
11307,125.3370361328125,263.8916015625,1.0,236.14584350585938,208.4290008544922,1.0
11308,125.31671142578125,263.8252868652344,1.0,236.0868682861328,208.2058563232422,1.0
11309,125.16202545166016,263.71771240234375,1.0,235.68283081054688,208.59437561035156,1.0
11310,124.96329498291016,263.6044616699219,1.0,235.75164794921875,208.67247009277344,1.0
11311,124.97249603271484,263.3979187011719,1.0,235.41004943847656,208.43991088867188,1.0
11312,124.883056640625,263.1419677734375,1.0,235.5514373779297,207.8518524169922,1.0
11313,125.02702331542969,263.1452331542969,1.0,235.5546112060547,207.6514892578125,1.0
11314,125.06603240966797,263.24169921875,1.0,235.35946655273438,207.52615356445312,1.0
11315,125.43426513671875,263.48101806640625,1.0,235.47267150878906,207.43470764160156,1.0
11316,125.14630126953125,263.47418212890625,1.0,235.54177856445312,207.92222595214844,1.0
11317,124.02145385742188,262.9433898925781,1.0,233.20909118652344,210.0521240234375,1.0
11318,124.60192108154297,263.1189270019531,1.0,232.37774658203125,212.00363159179688,1.0
11319,125.13860321044922,264.8326721191406,1.0,230.3348388671875,214.31248474121094,1.0
11320,124.99203491210938,267.6586608886719,1.0,230.62734985351562,219.09910583496094,1.0
11321,124.16731262207031,270.66595458984375,1.0,228.07687377929688,223.5672607421875,1.0
11322,122.98049926757812,273.18695068359375,1.0,228.3191680908203,228.93898010253906,1.0
11323,121.78937530517578,276.093994140625,1.0,226.1256866455078,233.60890197753906,1.0
11324,120.03608703613281,278.301513671875,1.0,225.37014770507812,237.74334716796875,1.0
11325,117.38423156738281,282.3434753417969,1.0,221.439453125,244.22088623046875,1.0
11326,114.6574935913086,286.373046875,1.0,218.1739044189453,249.7052459716797,1.0
11327,112.5590591430664,287.7937316894531,1.0,217.69195556640625,254.1122283935547,1.0
11328,110.56996154785156,288.2322998046875,1.0,218.7925567626953,255.58163452148438,1.0
11329,109.045654296875,288.7979736328125,1.0,217.66705322265625,256.5268859863281,1.0
11330,106.37608337402344,290.0237121582031,1.0,212.33331298828125,261.1104431152344,1.0
11331,104.95915985107422,288.5653991699219,1.0,211.36399841308594,263.0470886230469,1.0
11332,105.49520111083984,283.7715148925781,1.0,215.36378479003906,261.7505187988281,1.0
11333,106.10261535644531,280.9584045410156,1.0,218.9684600830078,261.84710693359375,1.0
11334,107.34550476074219,277.654541015625,1.0,220.52783203125,260.08648681640625,1.0
11335,109.10693359375,274.3957824707031,1.0,223.80685424804688,256.656494140625,1.0
11336,109.57007598876953,274.9951171875,1.0,223.37362670898438,256.30731201171875,1.0
11337,110.35694122314453,277.2543640136719,1.0,221.99378967285156,257.1043395996094,1.0
11338,112.0668716430664,284.75506591796875,1.0,218.82159423828125,261.36138916015625,1.0
11339,111.04716491699219,291.7628479003906,1.0,216.6747589111328,267.26226806640625,1.0
11340,112.24524688720703,292.5780334472656,1.0,222.1693115234375,264.9117126464844,1.0
11341,116.80361938476562,291.6972351074219,1.0,228.64987182617188,260.6604919433594,1.0
11342,119.76817321777344,289.06719970703125,1.0,232.7454376220703,255.26760864257812,1.0
11343,121.5092544555664,285.2066955566406,1.0,237.25660705566406,248.59571838378906,1.0
11344,123.22518920898438,281.0761413574219,1.0,242.16790771484375,242.22271728515625,1.0
11345,125.59284973144531,276.6358642578125,1.0,243.0741729736328,233.9962921142578,1.0
11346,125.0510025024414,271.42413330078125,1.0,242.8208770751953,228.94281005859375,1.0
11347,122.05345916748047,270.7676696777344,1.0,238.19021606445312,229.9395751953125,1.0
11348,118.2578125,273.62872314453125,1.0,230.53387451171875,237.74847412109375,1.0
11349,115.00606536865234,275.8536682128906,1.0,224.11827087402344,242.96209716796875,1.0
11350,112.86491394042969,278.6747131347656,1.0,219.41986083984375,246.95310974121094,1.0
11351,109.35786437988281,285.16455078125,1.0,213.29307556152344,253.91845703125,1.0
11352,107.98628997802734,287.2112731933594,1.0,211.7945098876953,258.1474304199219,1.0
11353,105.53575897216797,291.2074279785156,1.0,211.89833068847656,262.7668151855469,1.0
11354,103.98751068115234,291.67486572265625,1.0,214.33279418945312,265.12725830078125,1.0
11355,104.0160903930664,290.5748291015625,1.0,217.0998077392578,265.6881408691406,1.0
11356,102.54139709472656,290.63897705078125,1.0,214.21055603027344,268.5722961425781,1.0
11357,101.89987182617188,289.7226867675781,1.0,211.04595947265625,270.272216796875,1.0
11358,101.8135757446289,287.76788330078125,1.0,210.82888793945312,270.8658752441406,1.0
11359,101.68058776855469,283.7082214355469,1.0,212.76820373535156,270.0233459472656,1.0
11360,102.5165023803711,277.8120422363281,1.0,215.43397521972656,267.3493957519531,1.0
11361,101.38441467285156,277.3525695800781,1.0,214.00791931152344,268.8009948730469,1.0
11362,101.04713439941406,275.2087707519531,1.0,214.6409912109375,268.0884094238281,1.0
11363,103.60111999511719,270.56744384765625,1.0,217.98468017578125,265.1797790527344,1.0
11364,101.862060546875,271.838134765625,1.0,216.2455596923828,267.73663330078125,1.0
11365,100.5903549194336,272.4781799316406,1.0,213.3065643310547,267.6624755859375,1.0
11366,99.8543930053711,271.9756774902344,1.0,210.59832763671875,267.5835266113281,1.0
11367,100.13883209228516,273.62481689453125,1.0,209.02938842773438,266.7713623046875,1.0
11368,101.34520721435547,274.8336486816406,1.0,211.38429260253906,264.65191650390625,1.0
11369,102.20500946044922,275.91424560546875,1.0,213.78501892089844,261.8127136230469,1.0
11370,103.91262817382812,276.2410888671875,1.0,217.0010528564453,259.42681884765625,1.0
11371,105.98219299316406,274.63104248046875,1.0,220.41741943359375,254.80294799804688,1.0
11372,109.83890533447266,273.1314392089844,1.0,226.03427124023438,251.03451538085938,1.0
11373,52.399574279785156,247.5359344482422,1.0,233.0034637451172,245.88763427734375,1.0
11374,117.62107849121094,269.10443115234375,1.0,237.55047607421875,241.33985900878906,1.0
11375,119.27898406982422,265.1400451660156,1.0,242.6125946044922,236.17677307128906,1.0
11376,120.43386840820312,261.55560302734375,1.0,245.15927124023438,231.12294006347656,1.0
11377,120.339599609375,260.7361145019531,1.0,244.71371459960938,226.78311157226562,1.0
11378,119.84296417236328,258.8084411621094,1.0,245.74801635742188,223.2452850341797,1.0
11379,120.80988311767578,256.6443176269531,1.0,245.66116333007812,219.13291931152344,1.0
11380,120.25414276123047,254.5332489013672,1.0,246.95318603515625,216.3914031982422,1.0
11381,119.41446685791016,253.98121643066406,1.0,247.4454345703125,215.59420776367188,1.0
11382,118.91311645507812,254.9360809326172,1.0,246.7852020263672,215.4082794189453,1.0
11383,118.51205444335938,255.985595703125,1.0,247.40411376953125,214.28164672851562,1.0
11384,117.77931213378906,257.0622253417969,1.0,246.3984375,214.02682495117188,1.0
11385,117.95027160644531,258.4712829589844,1.0,245.6375274658203,213.2541961669922,1.0
11386,118.39360046386719,258.68231201171875,1.0,245.31796264648438,211.53384399414062,1.0
11387,118.84848022460938,259.4178466796875,1.0,244.33160400390625,210.77198791503906,1.0
11388,118.47281646728516,260.82098388671875,1.0,244.23980712890625,210.70785522460938,1.0
11389,118.53899383544922,261.1742858886719,1.0,244.00689697265625,210.32708740234375,1.0
11390,118.87728881835938,260.3658752441406,1.0,243.8605194091797,209.83096313476562,1.0
11391,119.44364929199219,260.0519104003906,1.0,243.5872039794922,209.14064025878906,1.0
11392,119.36278533935547,260.11370849609375,1.0,243.70654296875,208.93345642089844,1.0
11393,118.8416519165039,260.1776123046875,1.0,243.42506408691406,208.587158203125,1.0
11394,118.8185806274414,259.90692138671875,1.0,243.73585510253906,208.5421142578125,1.0
11395,119.31901550292969,260.0370788574219,1.0,243.2664031982422,207.99815368652344,1.0
11396,119.41304016113281,260.5755920410156,1.0,242.44386291503906,207.16998291015625,1.0
11397,119.05423736572266,261.3956298828125,1.0,241.80075073242188,207.10609436035156,1.0
11398,118.1113052368164,262.34185791015625,1.0,240.83038330078125,207.2095184326172,1.0
11399,118.40440368652344,263.08648681640625,1.0,240.39588928222656,207.1619415283203,1.0
11400,118.09703826904297,263.4065246582031,1.0,239.69931030273438,206.9515838623047,1.0
11401,118.14205169677734,263.6630554199219,1.0,239.51783752441406,206.70582580566406,1.0
11402,118.11084747314453,263.6632080078125,1.0,239.39295959472656,206.60183715820312,1.0
11403,118.08445739746094,263.28143310546875,1.0,239.3553924560547,206.11831665039062,1.0
11404,117.97294616699219,263.6328125,1.0,239.03282165527344,206.7154083251953,1.0
11405,117.91184997558594,263.87628173828125,1.0,238.9647674560547,206.2157440185547,1.0
11406,117.94541931152344,263.79266357421875,1.0,238.8848876953125,205.47467041015625,1.0
11407,117.86920166015625,263.4500427246094,1.0,238.5985870361328,205.14578247070312,1.0
11408,117.91414642333984,263.3856506347656,1.0,238.18746948242188,205.00022888183594,1.0
11409,117.95286560058594,263.3915710449219,1.0,237.75360107421875,204.88604736328125,1.0
11410,117.75588989257812,263.5536804199219,1.0,237.68722534179688,205.1719207763672,1.0
11411,117.94959259033203,263.2477111816406,1.0,237.7714385986328,204.71347045898438,1.0
11412,118.07679748535156,262.8095703125,1.0,237.6504364013672,204.5166473388672,1.0
11413,118.1589584350586,263.1456604003906,1.0,237.47959899902344,204.6952667236328,1.0
11414,118.14815521240234,263.5220947265625,1.0,237.23414611816406,204.43301391601562,1.0
11415,118.11431121826172,263.5845031738281,1.0,236.8582763671875,204.67446899414062,1.0
11416,118.12362670898438,263.64031982421875,1.0,236.8147735595703,204.83558654785156,1.0
11417,118.01402282714844,263.6741027832031,1.0,237.4851837158203,205.62539672851562,1.0
11418,117.93226623535156,263.9578552246094,1.0,237.66275024414062,206.10369873046875,1.0
11419,117.38723754882812,263.859619140625,1.0,238.34365844726562,208.28187561035156,1.0
11420,116.9255599975586,263.7108459472656,1.0,241.69618225097656,211.15281677246094,1.0
11421,117.5514907836914,262.99029541015625,1.0,244.40530395507812,212.76931762695312,1.0
11422,118.21012115478516,263.2314147949219,1.0,246.69644165039062,214.58706665039062,1.0
11423,118.96989440917969,264.6042785644531,1.0,248.4761962890625,216.3047637939453,1.0
11424,118.95579528808594,265.7406005859375,1.0,249.02609252929688,217.83810424804688,1.0
11425,118.62782287597656,266.5702819824219,1.0,248.6490936279297,218.14720153808594,1.0
11426,118.0058364868164,267.1252136230469,1.0,248.3403778076172,218.18301391601562,1.0
11427,117.9688720703125,266.8758850097656,1.0,249.00177001953125,218.7273712158203,1.0
11428,116.757080078125,266.4564208984375,1.0,248.47506713867188,219.6498260498047,1.0
11429,114.75924682617188,266.3155822753906,1.0,248.3610382080078,222.40097045898438,1.0
11430,112.79937744140625,266.6877136230469,1.0,247.9390411376953,225.34619140625,1.0
11431,110.63768005371094,266.7568359375,1.0,247.8495635986328,229.1350860595703,1.0
11432,109.13459014892578,267.4013977050781,1.0,247.15367126464844,234.37562561035156,1.0
11433,107.90108489990234,267.2598876953125,1.0,246.0133514404297,237.57162475585938,1.0
11434,107.66883087158203,266.0251770019531,1.0,245.11077880859375,238.10723876953125,1.0
11435,107.26538848876953,263.49615478515625,1.0,245.16207885742188,237.94302368164062,1.0
11436,106.95179748535156,260.4983215332031,1.0,243.57496643066406,238.39894104003906,1.0
11437,105.97601318359375,258.59722900390625,1.0,241.6868133544922,237.45498657226562,1.0
11438,105.22445678710938,256.4139404296875,1.0,240.0628204345703,237.5544891357422,1.0
11439,104.54641723632812,256.46417236328125,1.0,239.36549377441406,236.43345642089844,1.0
11440,103.28690338134766,258.9849853515625,1.0,236.9394989013672,235.00828552246094,1.0
11441,102.74159240722656,262.7073059082031,1.0,238.12364196777344,232.94692993164062,1.0
11442,103.7001724243164,267.3960266113281,1.0,238.59825134277344,232.47605895996094,1.0
11443,106.01828002929688,270.1318054199219,1.0,240.11593627929688,230.3957061767578,1.0
11444,108.09180450439453,272.2486572265625,1.0,240.90721130371094,226.6959686279297,1.0
11445,108.72628021240234,274.04864501953125,1.0,238.85928344726562,222.8916778564453,1.0
11446,110.69842529296875,274.79315185546875,1.0,235.65878295898438,218.9193572998047,1.0
11447,113.23833465576172,271.9876708984375,1.0,233.32669067382812,214.98049926757812,1.0
11448,113.79975891113281,266.9555358886719,1.0,228.91131591796875,211.97926330566406,1.0
11449,114.0340576171875,263.20269775390625,1.0,227.64300537109375,212.20797729492188,1.0
11450,112.51277160644531,261.5390930175781,1.0,227.2068328857422,214.7664031982422,1.0
11451,111.74554443359375,259.9609069824219,1.0,225.99148559570312,217.44920349121094,1.0
11452,111.45169067382812,260.1222229003906,1.0,223.7699737548828,219.08084106445312,1.0
11453,110.78162384033203,261.7493591308594,1.0,223.98326110839844,221.579345703125,1.0
11454,110.8159408569336,262.19610595703125,1.0,226.08140563964844,222.6454315185547,1.0
11455,110.1386489868164,263.8245544433594,1.0,226.5005645751953,223.56790161132812,1.0
11456,109.40705871582031,266.52606201171875,1.0,222.37277221679688,227.708251953125,1.0
11457,107.3069839477539,269.2982482910156,1.0,212.53880310058594,233.2258758544922,1.0
11458,106.92887878417969,271.66351318359375,1.0,206.6422576904297,237.7777862548828,1.0
11459,109.30326080322266,274.0183410644531,1.0,205.26181030273438,238.4180145263672,1.0
11460,109.72164154052734,275.8398132324219,1.0,199.74539184570312,239.9542236328125,1.0
11461,109.04593658447266,277.6753234863281,1.0,194.5707550048828,243.04454040527344,1.0
11462,107.89885711669922,279.21063232421875,1.0,190.613037109375,246.67721557617188,1.0
11463,106.93022155761719,280.64794921875,1.0,187.9575653076172,249.37364196777344,1.0
11464,105.6863021850586,281.7654113769531,1.0,185.72320556640625,253.0625762939453,1.0
11465,105.55535125732422,283.2969665527344,1.0,184.82870483398438,255.00238037109375,1.0
11466,105.96002197265625,286.47021484375,1.0,186.310546875,255.93603515625,1.0
11467,105.78417205810547,289.7327575683594,1.0,187.693115234375,259.8211364746094,1.0
11468,106.61909484863281,289.85345458984375,1.0,189.4505157470703,259.8799743652344,1.0
11469,105.70869445800781,291.64239501953125,1.0,189.21237182617188,263.3583679199219,1.0
11470,102.40550231933594,295.5585021972656,1.0,186.26223754882812,268.64105224609375,1.0
11471,102.1501235961914,295.1131591796875,1.0,189.30215454101562,269.2884826660156,1.0
11472,101.43476867675781,294.7283935546875,1.0,193.9134063720703,270.9653625488281,1.0
11473,99.78643798828125,295.00836181640625,1.0,196.56021118164062,272.4613037109375,1.0
11474,100.71309661865234,291.9692077636719,1.0,199.02542114257812,270.084716796875,1.0
11475,100.94448852539062,287.1866149902344,1.0,202.7613983154297,269.1970520019531,1.0
11476,100.44794464111328,284.0033874511719,1.0,205.21104431152344,268.6438903808594,1.0
11477,102.17839813232422,279.11572265625,1.0,207.88783264160156,266.247314453125,1.0
11478,102.3460922241211,277.2605895996094,1.0,211.28170776367188,264.3748474121094,1.0
11479,104.41878509521484,279.62384033203125,1.0,214.05686950683594,263.8882751464844,1.0
11480,104.8891830444336,283.7299499511719,1.0,214.7489471435547,264.8187255859375,1.0
11481,104.68385314941406,285.263671875,1.0,215.610595703125,266.61273193359375,1.0
11482,107.19866180419922,286.1019592285156,1.0,220.01739501953125,265.8020935058594,1.0
11483,107.97567749023438,288.885986328125,1.0,221.12548828125,266.509765625,1.0
11484,109.2684326171875,290.0308837890625,1.0,223.88099670410156,264.9956970214844,1.0
11485,110.60697174072266,289.02984619140625,1.0,228.9993896484375,257.3463439941406,1.0
11486,115.71461486816406,282.68280029296875,1.0,235.5856170654297,246.9613494873047,1.0
11487,118.22698974609375,276.8963317871094,1.0,239.02655029296875,238.9871368408203,1.0
11488,119.71306610107422,271.24139404296875,1.0,241.0578155517578,230.8713836669922,1.0
11489,118.34614562988281,266.553466796875,1.0,241.70553588867188,225.96743774414062,1.0
11490,117.64228057861328,263.8259582519531,1.0,243.39361572265625,223.7634735107422,1.0
11491,114.21853637695312,265.30523681640625,1.0,242.9172821044922,228.58372497558594,1.0
11492,110.43659973144531,267.51434326171875,1.0,243.0691375732422,234.3421630859375,1.0
11493,109.28701782226562,268.6094055175781,1.0,242.24473571777344,237.7568359375,1.0
11494,107.04773712158203,271.7633361816406,1.0,241.9401092529297,243.01516723632812,1.0
11495,106.43357849121094,274.388427734375,1.0,240.15792846679688,247.28411865234375,1.0
11496,105.58453369140625,274.3703918457031,1.0,239.50161743164062,249.35336303710938,1.0
11497,103.81220245361328,272.4956359863281,1.0,238.0452880859375,250.5941162109375,1.0
11498,103.52420806884766,273.47467041015625,1.0,237.16224670410156,251.61634826660156,1.0
11499,101.78785705566406,273.6413879394531,1.0,235.70828247070312,254.25119018554688,1.0
11500,100.76522827148438,273.7131652832031,1.0,232.93373107910156,255.06260681152344,1.0
11501,99.0384750366211,274.265625,1.0,228.51748657226562,256.66656494140625,1.0
11502,100.6372299194336,271.1828308105469,1.0,228.62571716308594,257.09515380859375,1.0
11503,102.94808959960938,268.09710693359375,1.0,228.3685302734375,256.3123779296875,1.0
11504,104.3829116821289,264.25830078125,1.0,230.9031982421875,253.77359008789062,1.0
11505,106.10258483886719,260.56524658203125,1.0,231.6604766845703,251.5158233642578,1.0
11506,107.68611145019531,256.9856872558594,1.0,231.02288818359375,248.13543701171875,1.0
11507,109.06997680664062,256.6450500488281,1.0,230.726318359375,245.2705078125,1.0
11508,109.85289001464844,256.5797119140625,1.0,231.79425048828125,242.45681762695312,1.0
11509,110.68617248535156,258.7109375,1.0,233.17391967773438,241.3075408935547,1.0
11510,110.68107604980469,261.5741271972656,1.0,234.50177001953125,239.22059631347656,1.0
11511,111.88502502441406,266.93206787109375,1.0,237.16018676757812,238.232421875,1.0
11512,112.51055908203125,270.8675231933594,1.0,237.7272491455078,237.49334716796875,1.0
11513,113.40042877197266,273.763671875,1.0,238.95501708984375,235.99853515625,1.0
11514,114.52528381347656,275.46649169921875,1.0,239.3428192138672,233.50990295410156,1.0
11515,116.45124816894531,275.7694396972656,1.0,240.18887329101562,228.17355346679688,1.0
11516,118.2292251586914,273.3902282714844,1.0,239.89126586914062,221.7632598876953,1.0
11517,120.63934326171875,270.0730895996094,1.0,240.28875732421875,214.86744689941406,1.0
11518,121.28363037109375,266.9216613769531,1.0,241.6038360595703,209.45570373535156,1.0
11519,120.3891830444336,263.0860900878906,1.0,240.42343139648438,206.1479949951172,1.0
11520,119.92221069335938,260.1999206542969,1.0,240.7728729248047,204.1770782470703,1.0
11521,119.36186981201172,258.5318298339844,1.0,241.3255157470703,204.52682495117188,1.0
11522,118.79449462890625,258.3956604003906,1.0,242.56423950195312,206.46212768554688,1.0
11523,118.72064971923828,259.009033203125,1.0,244.38351440429688,207.6138153076172,1.0
11524,118.57964324951172,260.94525146484375,1.0,245.5978546142578,209.56634521484375,1.0
11525,118.06625366210938,264.0569763183594,1.0,246.44032287597656,213.27294921875,1.0
11526,117.49861145019531,266.7345886230469,1.0,247.04637145996094,216.42933654785156,1.0
11527,116.22075653076172,269.6551818847656,1.0,246.18801879882812,221.6230926513672,1.0
11528,114.80992126464844,272.3316955566406,1.0,245.43685913085938,225.62496948242188,1.0
11529,112.58308410644531,275.4703674316406,1.0,244.31202697753906,230.54139709472656,1.0
11530,111.15459442138672,276.1177062988281,1.0,242.85623168945312,234.3277130126953,1.0
11531,109.5290298461914,275.6880187988281,1.0,238.85818481445312,239.32260131835938,1.0
11532,107.1372299194336,276.2657470703125,1.0,235.3804168701172,245.5469970703125,1.0
11533,105.81694030761719,276.6594543457031,1.0,233.24618530273438,248.57322692871094,1.0
11534,104.89180755615234,277.125,1.0,233.35711669921875,251.26242065429688,1.0
11535,103.48689270019531,277.1898498535156,1.0,233.9982452392578,252.33676147460938,1.0
11536,103.3036117553711,276.8672180175781,1.0,231.35179138183594,254.5524444580078,1.0
11537,102.82678985595703,275.3106689453125,1.0,228.48324584960938,255.76611328125,1.0
11538,104.36456298828125,270.9220886230469,1.0,228.3330078125,254.92417907714844,1.0
11539,106.46723937988281,265.6182556152344,1.0,229.98089599609375,252.43051147460938,1.0
11540,107.29121398925781,261.8366394042969,1.0,229.7495574951172,250.0355224609375,1.0
11541,107.0824966430664,261.040771484375,1.0,228.11660766601562,249.08900451660156,1.0
11542,107.62982177734375,263.9686279296875,1.0,227.4392547607422,247.02110290527344,1.0
11543,110.4837417602539,270.1216735839844,1.0,230.4663848876953,245.30667114257812,1.0
11544,109.456298828125,275.5405578613281,1.0,231.56520080566406,245.55287170410156,1.0
11545,111.50283813476562,278.0981140136719,1.0,233.7646026611328,243.05001831054688,1.0
11546,114.04501342773438,278.7789306640625,1.0,237.36062622070312,236.56594848632812,1.0
11547,118.14795684814453,277.29718017578125,1.0,235.18399047851562,228.99705505371094,1.0
11548,123.08245086669922,274.3281555175781,1.0,233.20196533203125,222.85415649414062,1.0
11549,123.8963851928711,271.7134094238281,1.0,227.2271270751953,218.7936553955078,1.0
11550,122.61249542236328,267.5283203125,1.0,222.8849639892578,216.91127014160156,1.0
11551,120.7314453125,265.0110778808594,1.0,218.65377807617188,217.34996032714844,1.0
11552,118.2196044921875,265.1214294433594,1.0,213.79937744140625,222.4359893798828,1.0
11553,116.15872192382812,265.14227294921875,1.0,209.20034790039062,226.2450714111328,1.0
11554,114.42507934570312,267.3976135253906,1.0,204.63906860351562,229.3751983642578,1.0
11555,113.01361083984375,270.0853576660156,1.0,200.22642517089844,232.8860321044922,1.0
11556,111.02068328857422,273.610595703125,1.0,196.88250732421875,237.35621643066406,1.0
11557,109.59291076660156,276.2140808105469,1.0,196.18235778808594,241.95516967773438,1.0
11558,109.18173217773438,278.8131408691406,1.0,196.58380126953125,243.8180694580078,1.0
11559,108.13780975341797,281.9112854003906,1.0,195.80770874023438,247.93731689453125,1.0
11560,107.72637939453125,283.65020751953125,1.0,195.90574645996094,251.4839324951172,1.0
11561,107.61298370361328,286.3959045410156,1.0,199.19720458984375,254.0979461669922,1.0
11562,106.81922912597656,290.16680908203125,1.0,203.98931884765625,257.6538391113281,1.0
11563,106.19720458984375,290.6426086425781,1.0,207.28253173828125,258.8915710449219,1.0
11564,103.84519958496094,292.33203125,1.0,205.58660888671875,263.4233703613281,1.0
11565,101.44833374023438,293.45233154296875,1.0,202.26730346679688,267.7538757324219,1.0
11566,99.76982879638672,293.6334533691406,1.0,201.1449737548828,271.2902526855469,1.0
11567,98.4964599609375,291.5820007324219,1.0,201.10643005371094,271.94842529296875,1.0
11568,99.037841796875,288.0264587402344,1.0,203.26666259765625,270.7137145996094,1.0
11569,99.97160339355469,284.6678466796875,1.0,205.08909606933594,269.9764709472656,1.0
11570,98.88246154785156,280.1394348144531,1.0,208.4248046875,267.93994140625,1.0
11571,97.7409439086914,278.6982116699219,1.0,208.52655029296875,269.49151611328125,1.0
11572,97.72029876708984,275.025146484375,1.0,210.67474365234375,267.4031982421875,1.0
11573,99.43096160888672,270.1722106933594,1.0,214.7427978515625,264.485595703125,1.0
11574,98.81716918945312,271.1603698730469,1.0,214.02146911621094,265.02557373046875,1.0
11575,99.19200134277344,271.6536865234375,1.0,213.39833068847656,263.9116516113281,1.0
11576,101.71148681640625,271.3565368652344,1.0,214.3146209716797,261.0176086425781,1.0
11577,102.72393035888672,273.7277526855469,1.0,217.30589294433594,259.11065673828125,1.0
11578,103.7398681640625,275.92626953125,1.0,219.15769958496094,258.9892883300781,1.0
11579,107.03372192382812,277.08074951171875,1.0,223.46766662597656,256.4223327636719,1.0
