scorer,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000,DLC_resnet50_bottom-tongue-trackingAug2shuffle1_1030000
bodyparts,Sprout,Sprout,Sprout,TongueTip,TongueTip,TongueTip
coords,x,y,likelihood,x,y,likelihood
18904,345.2381591796875,122.72563171386719,1.0,352.1441345214844,128.9308624267578,7.3015689849853516e-06
18905,345.2232360839844,122.83839416503906,1.0,352.26446533203125,129.1637420654297,6.22868537902832e-06
18906,345.3070068359375,122.95991516113281,1.0,352.1873474121094,129.2575225830078,6.407499313354492e-06
18907,345.51708984375,123.07587432861328,1.0,352.17138671875,129.26605224609375,7.957220077514648e-06
18908,345.4204406738281,123.15806579589844,1.0,356.292236328125,134.76864624023438,9.685754776000977e-06
18909,345.2487487792969,122.71466064453125,1.0,362.3193359375,133.44635009765625,0.0016514360904693604
18910,345.1451416015625,122.82001495361328,1.0,362.094482421875,132.823974609375,0.041448622941970825
18911,344.9503479003906,122.77627563476562,1.0,361.91436767578125,132.95535278320312,0.014675140380859375
18912,344.85211181640625,122.87622833251953,1.0,361.93377685546875,133.01063537597656,0.022594332695007324
18913,345.1246032714844,122.66145324707031,1.0,362.3207702636719,134.6273956298828,0.9712356925010681
18914,345.09002685546875,123.3852767944336,1.0,351.38153076171875,129.93186950683594,1.2010335922241211e-05
18915,344.9560852050781,120.9687271118164,1.0,344.9695739746094,132.525390625,0.9999998211860657
18916,344.7340087890625,120.83612823486328,0.9999091625213623,344.6186218261719,132.247314453125,1.0
18917,346.3250427246094,123.44902801513672,0.0008512437343597412,344.9593811035156,131.21949768066406,1.0
18918,347.9445495605469,122.86194610595703,0.00051918625831604,350.8112487792969,132.04774475097656,1.0
18919,346.16302490234375,121.2387466430664,0.03230664134025574,351.3565673828125,133.94635009765625,1.0
18920,346.6592712402344,122.19230651855469,0.008682727813720703,350.6325378417969,135.19967651367188,1.0
18921,346.767333984375,123.47511291503906,0.0030948221683502197,349.23681640625,133.9647216796875,1.0
18922,343.94146728515625,122.78904724121094,1.0,346.4786682128906,135.2644805908203,1.0
18923,345.5114440917969,123.05011749267578,1.0,353.2509460449219,140.04132080078125,1.0
18924,345.02264404296875,122.95142364501953,1.0,351.1728515625,138.43675231933594,0.0026220083236694336
18925,345.02276611328125,122.4849853515625,1.0,350.6763000488281,129.2478485107422,1.9937753677368164e-05
18926,345.3951721191406,122.44967651367188,1.0,351.3729553222656,133.3282012939453,9.167194366455078e-05
18927,345.0753173828125,122.7184829711914,1.0,351.9710693359375,129.33114624023438,8.285045623779297e-06
18928,345.0050964355469,123.16095733642578,1.0,351.9778137207031,129.24862670898438,7.539987564086914e-06
18929,344.9569396972656,123.07556915283203,1.0,351.6372375488281,129.2096405029297,7.957220077514648e-06
18930,345.2203369140625,122.8153076171875,1.0,351.84820556640625,129.0009307861328,9.745359420776367e-06
18931,345.4831848144531,122.80764770507812,1.0,352.4256591796875,128.90179443359375,8.910894393920898e-06
18932,345.5750427246094,122.99513244628906,1.0,382.10107421875,456.3680725097656,3.898143768310547e-05
18933,345.544677734375,122.97096252441406,1.0,381.93695068359375,456.21636962890625,5.781650543212891e-06
18934,345.3003234863281,123.09336853027344,1.0,352.3894348144531,129.2679901123047,5.841255187988281e-06
18935,344.96881103515625,122.8924560546875,1.0,351.8989562988281,129.35345458984375,7.212162017822266e-06
18936,345.0519714355469,122.83793640136719,1.0,352.2196960449219,129.45700073242188,5.632638931274414e-06
18937,344.9583740234375,122.84773254394531,1.0,352.13568115234375,129.58152770996094,6.318092346191406e-06
18938,345.1860046386719,122.78523254394531,1.0,380.57611083984375,457.44775390625,1.138448715209961e-05
18939,345.6346740722656,122.624755859375,1.0,373.8059387207031,455.8420715332031,0.00021779537200927734
18940,344.6224365234375,123.26988983154297,1.0,372.9595947265625,457.3985595703125,1.2576580047607422e-05
18941,344.3073425292969,121.99507141113281,1.0,341.1733703613281,131.92922973632812,1.0
18942,344.4949645996094,121.32992553710938,1.0,354.29364013671875,138.44178771972656,1.0
18943,346.36083984375,124.2182846069336,0.08047151565551758,350.5527038574219,138.09487915039062,1.0
18944,346.9064025878906,124.07222747802734,0.027257472276687622,352.85540771484375,137.2432861328125,1.0
18945,346.83062744140625,123.60620880126953,0.05676645040512085,353.802734375,137.46775817871094,1.0
18946,344.9888610839844,121.11720275878906,1.0,357.56683349609375,135.033447265625,1.0
18947,346.1335754394531,122.83377838134766,1.0,350.3104248046875,134.62457275390625,1.0
18948,345.69818115234375,122.99101257324219,1.0,348.5247497558594,137.4464569091797,0.9999994039535522
18949,345.4749755859375,122.93341827392578,1.0,350.1003112792969,136.625244140625,0.786126971244812
18950,345.8022766113281,122.21703338623047,1.0,344.7207946777344,132.5922393798828,6.29425048828125e-05
18951,345.74658203125,122.42124938964844,1.0,365.3344421386719,144.24850463867188,0.013177275657653809
18952,345.42498779296875,122.6026611328125,1.0,351.71258544921875,129.73280334472656,9.894371032714844e-06
18953,345.80340576171875,122.84158325195312,1.0,366.1322937011719,139.03343200683594,0.009656310081481934
18954,345.3604736328125,122.94052124023438,1.0,363.5942687988281,134.1315155029297,7.593631744384766e-05
18955,345.4213562011719,122.67080688476562,1.0,351.95343017578125,128.9215850830078,1.1056661605834961e-05
18956,345.5608825683594,122.7531967163086,1.0,351.92669677734375,129.0217742919922,8.791685104370117e-06
18957,345.39202880859375,122.68827819824219,1.0,351.92608642578125,129.18203735351562,7.927417755126953e-06
18958,345.567138671875,122.97505187988281,1.0,351.7907409667969,129.31455993652344,8.404254913330078e-06
18959,345.71014404296875,123.18234252929688,1.0,351.79742431640625,129.40921020507812,7.033348083496094e-06
18960,345.6033020019531,123.12468719482422,1.0,351.65374755859375,129.3858642578125,8.404254913330078e-06
18961,345.519775390625,123.06498718261719,1.0,351.635498046875,129.23797607421875,8.016824722290039e-06
18962,345.5578308105469,123.13056945800781,1.0,381.8274230957031,454.6794738769531,6.133317947387695e-05
18963,345.41033935546875,123.14481353759766,1.0,351.7954406738281,129.5062255859375,7.3909759521484375e-06
18964,345.18829345703125,123.09955596923828,1.0,381.3083801269531,454.5567932128906,1.71661376953125e-05
18965,345.0950622558594,123.00193786621094,1.0,381.1319274902344,454.10498046875,4.360079765319824e-05
18966,345.22174072265625,123.0431137084961,1.0,380.36590576171875,454.13751220703125,0.0002205967903137207
18967,345.259765625,123.09571075439453,1.0,351.814453125,129.56027221679688,8.761882781982422e-06
18968,345.581787109375,123.04950714111328,1.0,351.74688720703125,129.5043182373047,8.910894393920898e-06
18969,345.70751953125,122.87979888916016,1.0,379.749267578125,446.3584289550781,0.00024387240409851074
18970,346.0102844238281,122.74803924560547,1.0,364.853271484375,135.14035034179688,0.043118417263031006
18971,346.068603515625,122.84244537353516,1.0,365.15936279296875,135.5774688720703,0.824448823928833
18972,345.88397216796875,122.8563003540039,1.0,365.0552978515625,135.4508819580078,0.023124277591705322
18973,345.4625244140625,122.64850616455078,1.0,351.948486328125,129.31182861328125,8.314847946166992e-06
18974,345.2698974609375,122.9067611694336,1.0,364.5558776855469,136.35874938964844,0.002405107021331787
18975,345.31103515625,122.69974517822266,1.0,357.5948181152344,134.15902709960938,3.7848949432373047e-06
18976,345.240966796875,122.94206237792969,1.0,364.24365234375,136.38743591308594,5.632638931274414e-06
18977,345.55657958984375,122.92243957519531,1.0,366.0526428222656,136.1213836669922,0.18548822402954102
18978,345.6593322753906,122.96588134765625,1.0,365.321044921875,135.74551391601562,0.006112009286880493
18979,345.6366271972656,122.9176254272461,1.0,365.25543212890625,135.9214630126953,0.0022738277912139893
18980,345.6387634277344,122.93640899658203,1.0,365.6477355957031,135.93292236328125,0.020560264587402344
18981,345.7030944824219,122.91152954101562,1.0,365.2513427734375,135.96107482910156,0.03610360622406006
18982,345.41986083984375,122.78640747070312,1.0,364.2246398925781,134.83209228515625,8.71121883392334e-05
18983,345.38031005859375,122.91883850097656,1.0,363.7445068359375,135.80123901367188,1.138448715209961e-05
18984,345.14874267578125,123.01313781738281,1.0,385.9408874511719,454.7608642578125,6.139278411865234e-06
18985,345.1902160644531,123.07347106933594,1.0,352.158203125,129.5374298095703,5.27501106262207e-06
18986,345.2348937988281,122.98980712890625,1.0,352.2253723144531,129.46762084960938,5.185604095458984e-06
18987,345.33966064453125,122.93859100341797,1.0,352.1508483886719,129.4068145751953,5.4836273193359375e-06
18988,345.32208251953125,122.91629791259766,1.0,352.0172424316406,129.28976440429688,5.9604644775390625e-06
18989,345.3028564453125,123.03724670410156,1.0,352.244384765625,129.44410705566406,4.649162292480469e-06
18990,345.3510437011719,123.0633316040039,1.0,352.07830810546875,129.35487365722656,5.5730342864990234e-06
18991,345.3131103515625,123.0794906616211,1.0,352.1327209472656,129.5567169189453,5.692243576049805e-06
18992,345.2288513183594,122.90951538085938,1.0,351.70208740234375,129.530517578125,8.07642936706543e-06
18993,345.62554931640625,122.87384033203125,1.0,379.9153137207031,445.802490234375,0.002923935651779175
18994,345.65545654296875,122.55889129638672,1.0,380.5580749511719,445.1749572753906,0.017502933740615845
18995,345.59112548828125,122.31930541992188,1.0,380.4574890136719,445.1695861816406,0.002438485622406006
18996,345.4856262207031,122.48303985595703,1.0,344.87371826171875,132.35581970214844,3.463029861450195e-05
18997,345.4507141113281,122.55951690673828,1.0,351.956298828125,130.1759490966797,7.897615432739258e-06
18998,345.39984130859375,122.84386444091797,1.0,370.46954345703125,145.57546997070312,7.560849189758301e-05
18999,345.12872314453125,123.0866470336914,1.0,357.6793518066406,135.7461700439453,8.851289749145508e-06
19000,345.2054443359375,121.8984603881836,1.0,352.36126708984375,128.67791748046875,6.765127182006836e-06
19001,345.3292236328125,122.59346008300781,1.0,352.35589599609375,129.1343536376953,6.794929504394531e-06
19002,345.2481994628906,122.46769714355469,1.0,352.45050048828125,129.0802764892578,4.649162292480469e-06
19003,345.43023681640625,122.4953842163086,1.0,352.54046630859375,129.13809204101562,4.112720489501953e-06
19004,345.4028015136719,122.41865539550781,1.0,352.4808349609375,129.0447235107422,3.6656856536865234e-06
19005,345.2380065917969,122.4903564453125,1.0,352.07354736328125,128.9744873046875,5.3942203521728516e-06
19006,345.1553039550781,122.4208755493164,1.0,352.15753173828125,129.02041625976562,4.857778549194336e-06
19007,345.22393798828125,122.44525146484375,1.0,352.111083984375,129.0793914794922,5.155801773071289e-06
19008,345.17486572265625,122.49286651611328,1.0,351.9207763671875,129.06509399414062,6.556510925292969e-06
19009,345.19061279296875,122.61593627929688,1.0,351.81982421875,129.0602264404297,7.3015689849853516e-06
19010,345.3059387207031,122.61885833740234,1.0,351.937255859375,129.08468627929688,6.496906280517578e-06
19011,345.3025207519531,122.59296417236328,1.0,352.2506408691406,129.03248596191406,5.632638931274414e-06
19012,345.38165283203125,122.62364959716797,1.0,352.21881103515625,129.04161071777344,6.288290023803711e-06
19013,345.26300048828125,122.66191864013672,1.0,352.050537109375,128.97354125976562,6.258487701416016e-06
19014,345.3757629394531,122.7337646484375,1.0,351.8642578125,128.92420959472656,7.092952728271484e-06
19015,345.2301940917969,122.70484161376953,1.0,352.01861572265625,128.98463439941406,6.705522537231445e-06
19016,345.1644287109375,122.84716796875,1.0,351.5545349121094,129.04685974121094,1.1205673217773438e-05
19017,345.1844482421875,122.85242462158203,1.0,351.7571105957031,129.3739013671875,1.1473894119262695e-05
19018,345.1256103515625,122.73941802978516,1.0,351.9169616699219,129.45187377929688,1.2487173080444336e-05
19019,345.154541015625,122.78498840332031,1.0,352.026123046875,129.4249267578125,1.2814998626708984e-05
19020,345.1518249511719,122.76729583740234,1.0,357.1142578125,133.3834228515625,1.3917684555053711e-05
19021,344.95465087890625,122.91349029541016,1.0,366.1641845703125,140.21002197265625,0.0002455413341522217
19022,344.78302001953125,122.4352798461914,1.0,351.6726989746094,129.46572875976562,1.0699033737182617e-05
19023,344.6869812011719,122.73580932617188,1.0,351.98736572265625,129.0974578857422,6.705522537231445e-06
19024,345.0679931640625,122.70106506347656,1.0,352.26666259765625,129.08709716796875,7.092952728271484e-06
19025,344.9583740234375,122.6158447265625,1.0,351.91461181640625,129.2931671142578,8.285045623779297e-06
19026,344.9227294921875,122.54109191894531,1.0,351.7893371582031,129.34536743164062,8.940696716308594e-06
19027,344.7333068847656,122.62864685058594,1.0,351.6661071777344,129.307373046875,9.626150131225586e-06
19028,344.82489013671875,122.59516906738281,1.0,351.6872253417969,129.155029296875,1.0222196578979492e-05
19029,344.9812316894531,122.70892333984375,1.0,351.6763610839844,129.14230346679688,1.0073184967041016e-05
19030,344.7921447753906,122.78240966796875,1.0,351.82293701171875,129.20021057128906,8.225440979003906e-06
19031,345.1464538574219,122.91948699951172,1.0,352.0757141113281,129.2699432373047,6.22868537902832e-06
19032,344.9972229003906,122.89948272705078,1.0,351.85736083984375,129.11021423339844,6.556510925292969e-06
19033,344.95458984375,122.84584045410156,1.0,351.88134765625,129.13597106933594,6.8247318267822266e-06
19034,344.8022155761719,122.87995147705078,1.0,351.76495361328125,129.1626434326172,6.794929504394531e-06
19035,344.7562255859375,122.9071273803711,1.0,352.0110168457031,129.29917907714844,5.632638931274414e-06
19036,344.8054504394531,122.9226303100586,1.0,351.90289306640625,129.29229736328125,5.811452865600586e-06
19037,344.70550537109375,122.90362548828125,1.0,351.600341796875,129.31195068359375,5.930662155151367e-06
19038,344.7230224609375,122.86688995361328,1.0,351.63458251953125,129.21795654296875,5.245208740234375e-06
19039,344.9669494628906,123.17732238769531,1.0,351.5200500488281,129.73165893554688,7.450580596923828e-06
19040,344.9623107910156,123.0831527709961,1.0,351.74554443359375,129.5621795654297,6.765127182006836e-06
19041,345.1978759765625,122.68270874023438,1.0,351.27325439453125,129.7709197998047,1.6629695892333984e-05
19042,345.3531188964844,122.68030548095703,1.0,351.3529052734375,130.06544494628906,1.2427568435668945e-05
19043,345.2358703613281,122.4305648803711,1.0,381.8067626953125,457.5246887207031,0.000468522310256958
19044,345.3085632324219,122.53892517089844,1.0,382.2337341308594,458.6764831542969,0.0010025501251220703
19045,345.2827453613281,122.49073028564453,1.0,384.4788818359375,457.5692443847656,1.7076730728149414e-05
19046,345.0233459472656,122.32953643798828,1.0,351.6357116699219,128.95054626464844,9.119510650634766e-06
19047,344.9932556152344,122.1966552734375,1.0,352.03851318359375,128.99452209472656,5.662441253662109e-06
19048,344.9001770019531,122.50028991699219,1.0,351.74029541015625,129.0096435546875,7.3015689849853516e-06
19049,345.0617980957031,122.23979187011719,1.0,352.0169372558594,128.80801391601562,7.271766662597656e-06
19050,345.0746154785156,122.15553283691406,1.0,352.0267028808594,128.81822204589844,6.616115570068359e-06
19051,345.15869140625,122.57170104980469,1.0,352.10723876953125,128.9641876220703,5.811452865600586e-06
19052,345.0028991699219,122.66647338867188,1.0,352.0613708496094,128.92449951171875,5.841255187988281e-06
19053,345.07415771484375,122.599853515625,1.0,352.21807861328125,129.0301971435547,5.3942203521728516e-06
19054,345.009521484375,122.57325744628906,1.0,352.0648193359375,129.01303100585938,6.3478946685791016e-06
19055,344.83831787109375,122.61446380615234,1.0,351.7537841796875,129.08758544921875,6.884336471557617e-06
19056,344.869384765625,122.64278411865234,1.0,351.5985107421875,129.08099365234375,7.092952728271484e-06
19057,344.7762145996094,122.77764129638672,1.0,351.4770202636719,129.10816955566406,7.212162017822266e-06
19058,344.9107360839844,122.77664947509766,1.0,351.82647705078125,129.27911376953125,5.424022674560547e-06
19059,345.0208740234375,122.81395721435547,1.0,351.869873046875,129.42344665527344,6.8247318267822266e-06
19060,344.9864501953125,122.9254150390625,1.0,352.1044921875,129.71885681152344,5.0067901611328125e-06
19061,344.8940124511719,122.896240234375,1.0,351.8942565917969,129.52626037597656,4.827976226806641e-06
19062,344.9211120605469,122.90331268310547,1.0,351.8383483886719,129.40016174316406,5.930662155151367e-06
19063,344.7911376953125,122.91311645507812,1.0,351.7021789550781,129.5596466064453,5.334615707397461e-06
19064,344.7225646972656,122.81170654296875,1.0,351.5997009277344,129.49508666992188,5.662441253662109e-06
19065,344.6693115234375,122.73657989501953,1.0,351.5528259277344,129.53321838378906,5.3942203521728516e-06
19066,344.805908203125,122.73539733886719,1.0,351.8946838378906,129.57286071777344,4.708766937255859e-06
19067,344.7691345214844,122.6400375366211,1.0,351.8691711425781,129.584716796875,5.185604095458984e-06
19068,345.03271484375,122.50528717041016,1.0,368.3504943847656,146.60687255859375,0.0014650821685791016
19069,344.9390869140625,122.30683135986328,1.0,372.42254638671875,447.9124755859375,1.4871358871459961e-05
19070,345.11322021484375,122.12498474121094,1.0,351.4635314941406,129.69769287109375,1.65402889251709e-05
19071,344.9681701660156,122.03255462646484,1.0,374.07025146484375,448.9825439453125,0.6109672784805298
19072,345.0651550292969,121.91061401367188,1.0,373.7264099121094,448.6906433105469,0.0903218686580658
19073,344.91461181640625,121.9378662109375,1.0,373.2981872558594,448.5011901855469,0.0003319680690765381
19074,345.0140686035156,122.00332641601562,1.0,373.2894592285156,453.8940734863281,4.127621650695801e-05
19075,344.88751220703125,122.00215148925781,1.0,351.72198486328125,129.2835693359375,7.0035457611083984e-06
19076,345.0495300292969,122.11822509765625,1.0,352.3179931640625,129.11705017089844,4.291534423828125e-06
19077,345.0352478027344,121.97891235351562,1.0,352.1264953613281,128.651611328125,5.5730342864990234e-06
19078,344.9893493652344,122.18997192382812,1.0,352.0859375,128.88507080078125,5.453824996948242e-06
19079,345.0423278808594,122.20426940917969,1.0,352.08251953125,128.9791259765625,5.155801773071289e-06
19080,345.1476745605469,122.13555145263672,1.0,352.05401611328125,128.89857482910156,5.036592483520508e-06
19081,345.1278991699219,122.1351089477539,1.0,352.0776062011719,128.91580200195312,5.0961971282958984e-06
19082,345.1645812988281,122.2656021118164,1.0,352.2156982421875,128.88970947265625,4.649162292480469e-06
19083,344.97430419921875,122.2814712524414,1.0,352.4480285644531,129.00491333007812,3.4570693969726562e-06
19084,345.038330078125,122.34906005859375,1.0,352.4080810546875,129.11387634277344,3.159046173095703e-06
19085,344.921875,122.4182357788086,1.0,352.27191162109375,129.04629516601562,3.904104232788086e-06
19086,344.9510803222656,122.45631408691406,1.0,352.579345703125,129.24530029296875,2.6226043701171875e-06
19087,344.9470520019531,122.51390838623047,1.0,352.7453308105469,129.24569702148438,2.3245811462402344e-06
19088,344.9542541503906,122.5033950805664,1.0,352.69683837890625,129.09283447265625,2.473592758178711e-06
19089,344.93609619140625,122.46963500976562,1.0,352.6506042480469,128.99240112304688,2.771615982055664e-06
19090,344.87066650390625,122.57453918457031,1.0,352.67095947265625,129.1632080078125,2.3543834686279297e-06
19091,344.82806396484375,122.61225128173828,1.0,352.5571594238281,129.22885131835938,2.5033950805664062e-06
19092,344.856201171875,122.5905532836914,1.0,352.44158935546875,129.237548828125,2.86102294921875e-06
19093,344.82025146484375,122.55547332763672,1.0,381.4526062011719,457.052001953125,3.159046173095703e-06
19094,344.9158020019531,122.61298370361328,1.0,352.2635498046875,129.34332275390625,3.3080577850341797e-06
19095,344.9718017578125,122.62481689453125,1.0,352.197265625,129.31790161132812,3.516674041748047e-06
19096,344.9113464355469,122.61740112304688,1.0,352.1138916015625,129.33482360839844,4.5299530029296875e-06
19097,344.9242248535156,122.67285919189453,1.0,356.7444152832031,132.86021423339844,9.149312973022461e-06
19098,344.98822021484375,122.77554321289062,1.0,352.02154541015625,129.1741943359375,6.973743438720703e-06
19099,345.25604248046875,122.1624755859375,1.0,372.3785095214844,454.6302795410156,1.150369644165039e-05
19100,345.20550537109375,122.0102767944336,1.0,352.1588439941406,129.0445098876953,1.0699033737182617e-05
19101,345.2679443359375,122.10794830322266,1.0,352.02093505859375,128.87428283691406,1.1026859283447266e-05
19102,345.2953186035156,122.22267150878906,1.0,351.9374694824219,129.06707763671875,9.745359420776367e-06
19103,345.1794128417969,122.5163345336914,1.0,357.0457458496094,132.9342041015625,6.705522537231445e-06
19104,345.2070007324219,122.55030822753906,1.0,363.9462585449219,136.12042236328125,0.0005617141723632812
19105,345.1669006347656,122.18973541259766,1.0,352.22564697265625,129.06922912597656,4.708766937255859e-06
19106,345.11962890625,122.31351470947266,1.0,352.33966064453125,129.2267303466797,3.3974647521972656e-06
19107,345.20928955078125,122.34782409667969,1.0,352.4563903808594,129.27703857421875,3.2782554626464844e-06
19108,345.36865234375,122.26500701904297,1.0,352.4711608886719,129.1841583251953,3.5762786865234375e-06
19109,345.3279724121094,122.13929748535156,1.0,352.4518737792969,129.0299530029297,4.4405460357666016e-06
19110,345.35479736328125,121.97763061523438,1.0,352.69268798828125,128.8626251220703,3.546476364135742e-06
19111,345.3236999511719,121.96308135986328,1.0,357.275390625,132.78155517578125,4.887580871582031e-06
19112,345.3721008300781,122.02571868896484,1.0,357.4219970703125,132.96470642089844,3.3676624298095703e-06
19113,345.40399169921875,121.92607879638672,1.0,352.5878601074219,128.78713989257812,3.1888484954833984e-06
19114,345.46160888671875,121.9849624633789,1.0,352.4595642089844,128.8212432861328,3.516674041748047e-06
19115,345.388427734375,121.99688720703125,1.0,352.3951110839844,128.91110229492188,3.3974647521972656e-06
19116,345.3553771972656,122.0866470336914,1.0,352.45257568359375,129.00967407226562,2.950429916381836e-06
19117,345.2592468261719,122.2147216796875,1.0,352.5138854980469,129.1134796142578,2.682209014892578e-06
19118,345.21832275390625,122.30095672607422,1.0,352.4345397949219,129.1058349609375,3.248453140258789e-06
19119,345.1150817871094,122.2783203125,1.0,352.3520812988281,129.0692901611328,3.904104232788086e-06
19120,345.0860290527344,122.33318328857422,1.0,352.3152160644531,129.0213623046875,4.5299530029296875e-06
19121,344.9532775878906,122.37679290771484,1.0,352.1610107421875,129.0479278564453,4.559755325317383e-06
19122,344.88348388671875,122.41455078125,1.0,352.0277404785156,129.17501831054688,4.738569259643555e-06
19123,344.7579040527344,122.45487976074219,1.0,356.98028564453125,133.51405334472656,5.364418029785156e-06
19124,344.81939697265625,122.57066345214844,1.0,357.9045715332031,133.7115936279297,3.30805778503418e-05
19125,344.7727966308594,122.64684295654297,1.0,364.6086120605469,135.77676391601562,1.84476375579834e-05
19126,345.4314880371094,122.41902923583984,1.0,369.6197204589844,139.10462951660156,0.4146537482738495
19127,345.27288818359375,121.99268341064453,1.0,372.2029724121094,447.6302490234375,5.751848220825195e-06
19128,345.4088134765625,121.85676574707031,1.0,370.7328186035156,140.11892700195312,0.0017344355583190918
19129,345.3937072753906,121.84484100341797,1.0,367.17364501953125,139.16180419921875,0.0014148056507110596
19130,345.08807373046875,121.96372985839844,1.0,367.7265930175781,140.14666748046875,0.334277868270874
19131,345.2052307128906,122.2662582397461,1.0,367.25738525390625,146.73484802246094,6.29723072052002e-05
19132,345.30078125,121.92322540283203,1.0,352.1034851074219,128.5187225341797,7.867813110351562e-06
19133,345.4161071777344,121.89942932128906,1.0,352.02130126953125,128.4823455810547,9.894371032714844e-06
19134,345.2774963378906,122.00006866455078,1.0,352.00677490234375,128.67759704589844,9.5367431640625e-06
19135,345.2050476074219,122.13076782226562,1.0,351.9554138183594,128.81341552734375,1.0073184967041016e-05
19136,345.1733703613281,122.15143585205078,1.0,351.91845703125,128.75332641601562,9.387731552124023e-06
19137,345.08929443359375,122.10739135742188,1.0,351.9339599609375,128.6822967529297,8.732080459594727e-06
19138,345.0724182128906,122.0948715209961,1.0,351.87744140625,128.60789489746094,8.881092071533203e-06
19139,345.13677978515625,122.17035675048828,1.0,351.8750915527344,128.56765747070312,9.08970832824707e-06
19140,345.20965576171875,122.23555755615234,1.0,351.9812316894531,128.6104736328125,7.62939453125e-06
19141,345.153564453125,122.18157196044922,1.0,352.02264404296875,128.6168975830078,7.152557373046875e-06
19142,345.1459655761719,122.19365692138672,1.0,351.93548583984375,128.66563415527344,7.539987564086914e-06
19143,345.2249450683594,122.16277313232422,1.0,351.8539123535156,128.67823791503906,7.957220077514648e-06
19144,345.17718505859375,122.13948059082031,1.0,351.9686584472656,128.69287109375,6.616115570068359e-06
19145,345.14617919921875,122.06937408447266,1.0,351.792236328125,128.80209350585938,7.4803829193115234e-06
19146,345.1657409667969,121.96005249023438,1.0,351.81488037109375,128.67564392089844,7.450580596923828e-06
19147,345.0976867675781,122.04219055175781,1.0,351.9319152832031,128.73577880859375,6.16908073425293e-06
19148,345.1241760253906,122.12256622314453,1.0,352.01263427734375,128.9260711669922,5.155801773071289e-06
19149,345.1193542480469,122.1839828491211,1.0,352.0447692871094,128.9187774658203,5.036592483520508e-06
19150,345.02728271484375,122.20877075195312,1.0,351.97064208984375,128.91075134277344,5.304813385009766e-06
19151,345.11163330078125,122.20257568359375,1.0,351.9974670410156,128.7490997314453,5.781650543212891e-06
19152,345.061767578125,122.11859893798828,1.0,352.1099548339844,128.67007446289062,5.304813385009766e-06
19153,345.0772705078125,122.13510131835938,1.0,352.1296081542969,128.71701049804688,5.245208740234375e-06
19154,345.0505065917969,122.08623504638672,1.0,352.2302551269531,128.71859741210938,5.155801773071289e-06
19155,345.0211181640625,122.04672241210938,1.0,352.4707946777344,128.7852783203125,4.082918167114258e-06
19156,345.0409240722656,122.06825256347656,1.0,352.4028625488281,128.75767517089844,4.0531158447265625e-06
19157,345.04248046875,122.07371520996094,1.0,352.4022521972656,128.72235107421875,4.112720489501953e-06
19158,345.0484619140625,122.04029083251953,1.0,352.4490661621094,128.7378387451172,4.023313522338867e-06
19159,344.96783447265625,122.11776733398438,1.0,352.3851623535156,128.75967407226562,4.023313522338867e-06
19160,344.9653015136719,122.08008575439453,1.0,352.41571044921875,128.79148864746094,3.9637088775634766e-06
19161,344.9691162109375,122.10799407958984,1.0,352.41552734375,128.80499267578125,3.844499588012695e-06
19162,344.9277038574219,122.16313171386719,1.0,352.3883361816406,128.82955932617188,3.6954879760742188e-06
19163,344.9053955078125,122.09391784667969,1.0,352.46771240234375,128.858154296875,3.7550926208496094e-06
19164,344.8763732910156,122.1330337524414,1.0,352.5120849609375,128.90843200683594,3.6954879760742188e-06
19165,344.8721008300781,122.01042938232422,1.0,352.4719543457031,128.819091796875,3.844499588012695e-06
19166,344.8760986328125,122.00650024414062,1.0,352.49078369140625,128.7726593017578,3.814697265625e-06
19167,344.9275817871094,121.99164581298828,1.0,352.3814697265625,128.7626495361328,4.32133674621582e-06
19168,344.92071533203125,121.97762298583984,1.0,352.34893798828125,128.78704833984375,4.470348358154297e-06
19169,344.9139709472656,121.91250610351562,1.0,352.3441162109375,128.82763671875,4.589557647705078e-06
19170,344.9327392578125,121.9830093383789,1.0,352.3624572753906,128.75839233398438,4.32133674621582e-06
19171,344.9063720703125,121.98562622070312,1.0,352.4482727050781,128.76467895507812,4.32133674621582e-06
19172,344.8926086425781,122.16673278808594,1.0,352.293212890625,128.8365478515625,4.589557647705078e-06
19173,344.9258117675781,122.10702514648438,1.0,352.3529052734375,128.85330200195312,4.380941390991211e-06
19174,344.9356994628906,122.12102508544922,1.0,352.3324279785156,128.8605499267578,4.4405460357666016e-06
19175,344.91497802734375,122.11237335205078,1.0,352.2559814453125,128.86984252929688,4.32133674621582e-06
19176,344.91619873046875,122.06411743164062,1.0,352.2548522949219,128.81826782226562,4.708766937255859e-06
19177,344.9238586425781,122.052978515625,1.0,352.2264709472656,128.787353515625,4.857778549194336e-06
19178,344.9017333984375,122.02208709716797,1.0,352.2481994628906,128.78262329101562,4.827976226806641e-06
19179,344.8883972167969,121.99857330322266,1.0,352.1905212402344,128.77142333984375,5.21540641784668e-06
19180,344.95318603515625,121.98784637451172,1.0,352.2947998046875,128.8563232421875,4.947185516357422e-06
19181,345.07550048828125,121.93256378173828,1.0,352.2796936035156,128.83213806152344,5.036592483520508e-06
